entity_name,entity_id,relation,relation_id
bursa efek indonesia,684,PERUSAHAAN,0
iman rachman,685,ORANG,1
nining yuliastiani,686,ORANG,1
kawasan rebana,687,KONSEP,3
penanaman modal negeri,688,KONSEP,3
penanaman modal asing (pma),689,KONSEP,3
investasi di jabar,690,INDIKATOR_EKONOMI,2
marwah residence 9,691,PERUSAHAAN,0
kabupaten polewali mandar,692,KOTA,5
daenna bakkarang residence,693,PERUSAHAAN,0
pallurang gardenia matakali,694,PERUSAHAAN,0
hilirisasi,695,KONSEP,3
kementerian ketenagakerjaan,696,PEMERINTAHAN,7
bumi poleang residence,697,PRODUK,6
harapan ade nusantara,698,PERUSAHAAN,0
bukit nirwana ceria,699,PRODUK,6
citra ceria nusantara,700,PERUSAHAAN,0
balqis permai bombana,701,PRODUK,6
balqis indah persada,702,PERUSAHAAN,0
kabupaten bombana,703,KOTA,5
pembangunan pagar laut,704,KONSEP,3
tunas ruang pelabuhan,705,PERUSAHAAN,0
dinas kelautan perikanan,706,PEMERINTAHAN,7
kelautan perikanan,707,PEMERINTAHAN,7
obligasi berlabel hijau,708,PRODUK,6
regulasi,709,KONSEP,3
investasi berkelanjutan,710,KONSEP,3
label hijau,711,KONSEP,3
peneliti,712,ORANG,1
vitalis,713,ORANG,1
kementerian keuangan,714,PEMERINTAHAN,7
kementerian bumn,715,PEMERINTAHAN,7
investasi savings bond,716,INSTRUMEN_FINANSIAL,12
direktorat jenderal pengelolaan pembiayaan dan risiko (djppr) kemenkeu,717,BADAN_REGULATOR,4
sbr,718,PRODUK,6
sbn 2025,719,INSTRUMEN_FINANSIAL,12
instrumen sbn sbr012,720,INSTRUMEN_FINANSIAL,12
bukalapak.com tbk,721,PERUSAHAAN,0
dimas bayu,722,ORANG,1
saratoga investama sedaya tbk,723,PERUSAHAAN,0
otoritas bursa,724,BADAN_REGULATOR,4
teguh hidayat,725,ORANG,1
mendag bumn erick thohir,726,PEMERINTAHAN,7
holding perusahaan bumn,727,ORGANISASI,8
bendungan dan embung,728,KONSEP,3
dody hanggodo,729,ORANG,1
infrastruktur,730,KONSEP,3
sektor infrastruktur,731,SEKTOR,13
jalan tol,732,PRODUK,6
kapitalisasi pasar kripto,733,INDIKATOR_EKONOMI,2
strategic national bitcoin,734,KONSEP,3
coingecko,735,PERUSAHAAN,0
apindo jawa barat,736,ORGANISASI,8
dpmptsp jawa barat,737,PEMERINTAHAN,7
pieter wijaya,738,ORANG,1
kabupaten minahasa tenggara,739,WILAYAH,11
proyek batu penjuru mitra 1,740,PRODUK,6
batu penjuru,741,PERUSAHAAN,0
proyek batu penjuru mitra 2,742,PRODUK,6
proyek btn tosuraya,743,PRODUK,6
klabat mega lestari,744,PERUSAHAAN,0
kebijakan tarif impor,745,KONSEP,3
bitcoin,746,PRODUK,6
indodax,747,PERUSAHAAN,0
griya permata indah,748,PERUSAHAAN,0
kota kotamobagu,749,KOTA,5
puri citra indah,750,PERUSAHAAN,0
tabang asri,751,PERUSAHAAN,0
perencana keuangan,752,ORANG,1
aset kripto,753,PRODUK,6
berlian,754,PRODUK,6
nicholas saputra,755,EVENT,10
aninda savitri,756,ORANG,1
pipo hargiyanto,757,ORANG,1
properti penghasil pendapatan pasif,758,PRODUK,6
strategi investasi properti,759,KONSEP,3
properti ko.mo.do,760,PRODUK,6
pulau jawa,761,WILAYAH,11
sumatera,762,WILAYAH,11
sulawesi,763,WILAYAH,11
polisi,764,ORGANISASI,8
suami,765,ORANG,1
ade ary syam indradi,766,ORANG,1
tersangka,767,KONSEP,3
yayasan kopernik,768,PERUSAHAAN,0
kota banjarbaru,769,KOTA,5
rumah subsidi,770,PRODUK,6
saad berkah utama,771,PERUSAHAAN,0
puri peramuan indah,772,PRODUK,6
artomoro berkat usaha,773,PERUSAHAAN,0
perumahan abadi garden,774,PRODUK,6
mitra ichsani enggal makmur,775,PERUSAHAAN,0
graha mitratama,776,PRODUK,6
modal ri,777,PEMERINTAHAN,7
rozan roeslani,778,ORANG,1
hyundai,779,PERUSAHAAN,0
byd,780,PERUSAHAAN,0
wuling,781,PERUSAHAAN,0
kabupaten tabalong,782,WILAYAH,11
griya plambon asri,783,PRODUK,6
komplek damai,784,PRODUK,6
anugrah regency 2,785,PRODUK,6
eko sa cahyanto,786,ORANG,1
kawasan industri,787,KONSEP,3
pendiri startup,788,ORANG,1
industri investasi,789,SEKTOR,13
"acara ""investment outlook 2025""",790,EVENT,10
patrick yip,791,ORANG,1
darryl ratulangi,792,ORANG,1
anthony tjajadi,793,ORANG,1
investor lokal,794,ORANG,1
pasar,795,KONSEP,3
darryl,796,ORANG,1
fundraising,797,KONSEP,3
startups,798,SEKTOR,13
premanisme organisasi kemasyarakatan (ormas),799,KONSEP,3
pasangan suami istri,800,ORANG,1
anugerah residence,801,PERUSAHAAN,0
kabupaten hulu sungai selatan,802,WILAYAH,11
berlian syariah residence 2,803,PERUSAHAAN,0
perumahan anugerah permai,804,PERUSAHAAN,0
safe haven,805,KONSEP,3
burhanuddin abdullah,806,ORANG,1
pertumbuhan ekonomi,807,INDIKATOR_EKONOMI,2
konsil emas dunia,808,ORGANISASI,8
permintaan emas dunia,809,KONSEP,3
total transaksi emas,810,INDIKATOR_EKONOMI,2
4.899 ton,811,INDIKATOR_EKONOMI,2
shaokai fan,812,ORANG,1
bank sentral polandia,813,ORGANISASI,8
bank sentral turki,814,ORGANISASI,8
bank sentral india,815,ORGANISASI,8
lego group,816,PERUSAHAAN,0
rantai pasokan,817,KONSEP,3
kabupaten balangan,818,WILAYAH,11
perumahan harapan baru permai,819,PRODUK,6
pelaris sumber rejeki,820,PERUSAHAAN,0
pondok indah balangan v,821,PRODUK,6
sondang jaya mega prestasi,822,PERUSAHAAN,0
rizky balangan residence,823,PRODUK,6
rizky bumi balangan,824,PERUSAHAAN,0
standard chartered indonesia,825,PERUSAHAAN,0
prudential life assurance,826,PERUSAHAAN,0
prudential indonesia,827,PERUSAHAAN,0
pdti,828,PRODUK,6
bp batam,829,BADAN_REGULATOR,4
komisi vi dpr ri,830,PEMERINTAHAN,7
dani tasha lestari,831,PERUSAHAAN,0
lahan,832,KONSEP,3
bmoney,833,PERUSAHAAN,0
dana kekayaan negara,834,KONSEP,3
trump,835,ORANG,1
tiktok,836,PERUSAHAAN,0
departemen keuangan as,837,PEMERINTAHAN,7
scott bessent,838,ORANG,1
joe biden,839,ORANG,1
india,840,NEGARA,9
asosiasi reksa dana di india,841,ORGANISASI,8
amfi,842,ORGANISASI,8
industri pengelolaan aset,843,SEKTOR,13
amii,844,ORGANISASI,8
ahmad luthfi,845,ORANG,1
jawa tengah,846,WILAYAH,11
kadin,847,ORGANISASI,8
pemerintah jawa tengah,848,PEMERINTAHAN,7
dana moneter internasional,849,BADAN_REGULATOR,4
indonesia investment authority,850,BADAN_REGULATOR,4
dana tabungan,851,KONSEP,3
bahlil lahadalia,852,ORANG,1
daya energi,853,PEMERINTAHAN,7
realisasi investasi energi baru terbarukan dan konservasi energi,854,SEKTOR,13
pnbp dari sektor esdm,855,INDIKATOR_EKONOMI,2
investasi minyak dan gas,856,SEKTOR,13
target pnbp,857,KONSEP,3
realisasi pendapatan negara bukan pajak dari sektor esdm,858,SEKTOR,13
bajenx residence,859,PRODUK,6
kabupaten bengkayang,860,KOTA,5
tirta kencana residence,861,PRODUK,6
sekida village permai,862,PRODUK,6
kabupaten sintang,863,KOTA,5
garden mas 1,864,PRODUK,6
griya sengkuang batara,865,PRODUK,6
agri's residence 2,866,PRODUK,6
perdagangan,867,SEKTOR,13
kar yong ang,868,ORANG,1
bappebti,869,BADAN_REGULATOR,4
icdx,870,PERUSAHAAN,0
bumi surya residence,871,PRODUK,6
kabupaten lampung tengah,872,WILAYAH,11
bumi surya aguna,873,PERUSAHAAN,0
griya gunung agung,874,PRODUK,6
langgeng adijaya utama,875,PERUSAHAAN,0
griya bandarsari utama,876,PRODUK,6
siger agung indonesia,877,PERUSAHAAN,0
ruu bumn,878,KONSEP,3
model pengelolaan investasi,879,KONSEP,3
temasek,880,PERUSAHAAN,0
sekretaris negara prasetyo,881,ORANG,1
sap,882,ORANG,1
sustainability reporting directive (csrd),883,KONSEP,3
covestro,884,PERUSAHAAN,0
eropa,885,NEGARA,9
eko hendro purnomo,886,ORANG,1
peraturan ojk nomor,887,KONSEP,3
peraturan otoritas jasa keuangan nomor 23/pojk.04/2016,888,KONSEP,3
pojk no 32/2017,889,KONSEP,3
peraturan otoritas jasa keuangan nomor 33/pojk.04/2017,890,KONSEP,3
indosat ooredoo hutchison,891,PERUSAHAAN,0
wadhwani foundation,892,ORGANISASI,8
vikram sinha,893,ORANG,1
ajay kela,894,ORANG,1
investor muda indonesia,895,ORANG,1
pt. kustodian sentral,896,BADAN_REGULATOR,4
jumlah investor pasar,897,INDIKATOR_EKONOMI,2
obligasi ritel indonesia,898,PRODUK,6
afifa,899,ORANG,1
am best,900,ORGANISASI,8
asuransi tugu pratama,901,PERUSAHAAN,0
tatang nurhidayat,902,ORANG,1
tugu insurance,903,PERUSAHAAN,0
pemerintah kota bontang,904,PEMERINTAHAN,7
muhammad aspian nur,905,ORANG,1
investasi apple di indonesia,906,KONSEP,3
bp danantara,907,BADAN_REGULATOR,4
perekonomian,908,KONSEP,3
wihana kirana jaya,909,ORANG,1
vendor apple,910,PERUSAHAAN,0
investasi dalam negeri,911,KONSEP,3
nilai investasi asing,912,INSTRUMEN_FINANSIAL,12
target presiden,913,INDIKATOR_EKONOMI,2
roshan roeslani,914,ORANG,1
cahyo purnomo,915,ORANG,1
kementerian investasi/bkpm,916,BADAN_REGULATOR,4
lilin asri tahab ke ii,917,PRODUK,6
kabupaten musi banyuasin,918,WILAYAH,11
griya sky indah,919,PRODUK,6
kurma village sekayu,920,PRODUK,6
platform investasi,921,KONSEP,3
berinvestasi,922,KONSEP,3
reksa dana pendapatan tetap,923,PRODUK,6
penipuan,924,KONSEP,3
(terduga) pelaku,925,ORANG,1
alfida nur kholifah,926,ORANG,1
pelita timur karya,927,PERUSAHAAN,0
putra jaya residence,928,PRODUK,6
central park residence,929,PRODUK,6
batam,930,KOTA,5
kota batam,931,KOTA,5
central indo propertindo,932,PERUSAHAAN,0
tahun ular kayu,933,EVENT,10
tahun ular kayu 2025,934,EVENT,10
feng shui consulting,935,PERUSAHAAN,0
pelaku,936,ORANG,1
aplikasi kencan,937,KONSEP,3
wish,938,PRODUK,6
aplikasi fiktif,939,KONSEP,3
100 perusahaan berkelanjutan,940,PERUSAHAAN,0
corporate knights,941,ORGANISASI,8
perusahaan-perusahaan dari prancis dan denmark,942,NEGARA,9
schneider electric,943,PERUSAHAAN,0
perusahaan publik global besar,944,PERUSAHAAN,0
indeks msci acwi,945,INDIKATOR_EKONOMI,2
perusahaan-perusahaan amerika yang berkinerja tinggi,946,PERUSAHAAN,0
20 pekerja,947,ORANG,1
leader,948,KONSEP,3
kepolisian sektor gambir,949,ORGANISASI,8
20 pelaku,950,ORANG,1
imb,951,ORANG,1
apk,952,ORANG,1
aplikasi wish,953,PRODUK,6
lider,954,KONSEP,3
operator,955,KONSEP,3
rista zwestika,956,ORANG,1
ristata zwestika,957,ORANG,1
reksa dana saham,958,PRODUK,6
individu warga negara,959,ORANG,1
kapolsek gambir kompol,960,ORANG,1
aaksi penipuan ini,961,KONSEP,3
para pelaku,962,ORANG,1
sucor sekuritas,963,PERUSAHAAN,0
sucor am,964,PERUSAHAAN,0
sucorinvest sharia money,965,PRODUK,6
pabrikan otomotif china,966,PERUSAHAAN,0
handal,967,PERUSAHAAN,0
jongkie d sugiarto,968,ORANG,1
ses mandiri gemilang,969,PERUSAHAAN,0
harta barokah ilahi,970,PERUSAHAAN,0
griya ketaping tahap 3,971,PRODUK,6
bumi kasai residence,972,PRODUK,6
kinaya mitra mandiri,973,PERUSAHAAN,0
kabupaten padang pariaman,974,WILAYAH,11
brics,975,ORGANISASI,8
kerja sama bilateral,976,KONSEP,3
green mubarak,977,PRODUK,6
villa mustika,978,PRODUK,6
perumahan padi regency,979,PRODUK,6
jos mubarak anugerah,980,PERUSAHAAN,0
kota payakumbuh,981,KOTA,5
investasi sbn ori027,982,PRODUK,6
obligasi ori027,983,PRODUK,6
inggris,984,NEGARA,9
pwc,985,PERUSAHAAN,0
investasi hijau,986,KONSEP,3
ceo,987,ORANG,1
jerman,988,NEGARA,9
prancis,989,NEGARA,9
china daratan,990,NEGARA,9
griya taman belibis vi suku,991,PRODUK,6
bydara jaya develindo,992,PERUSAHAAN,0
perumahan mutiara sandi,993,PRODUK,6
kota solok,994,KOTA,5
griya taman belibis,995,PRODUK,6
pilar sandi utama,996,PERUSAHAAN,0
subrahmanyam jaishankar,997,ORANG,1
pemerintah india,998,PEMERINTAHAN,7
ekiawan heri primaryanto,999,ORANG,1
antonius ns kosasih,1000,ORANG,1
reksadana rd i-next g2,1001,PRODUK,6
investasi sbn,1002,KONSEP,3
permata bank,1003,PERUSAHAAN,0
permata me,1004,PERUSAHAAN,0
perumnas cabang riau daratan,1005,PERUSAHAAN,0
perumahan mandau lestari,1006,PERUSAHAAN,0
asri perdana property,1007,PERUSAHAAN,0
griya duri permai asri,1008,PERUSAHAAN,0
perumnas kuala muda,1009,PERUSAHAAN,0
kabupaten bekasi,1010,KOTA,5
griya aliantan,1011,PRODUK,6
griya bumi mandiri thp 2,1012,PRODUK,6
buana riau sejahtera,1013,PERUSAHAAN,0
citra tunas sukses,1014,PERUSAHAAN,0
buana mas mandiri,1015,PERUSAHAAN,0
kabupaten rokan hulu,1016,KOTA,5
djppr,1017,BADAN_REGULATOR,4
bank of america,1018,PERUSAHAAN,0
industri kripto,1019,SEKTOR,13
arif fathoni,1020,ORANG,1
kota surabaya,1021,KOTA,5
pemerintah kota,1022,PEMERINTAHAN,7
pemkot surabaya,1023,PEMERINTAHAN,7
rorinata residence sidikalang,1024,PRODUK,6
abadi karya properti,1025,PERUSAHAAN,0
griya modetra sidiangkat,1026,PRODUK,6
artana mora sejahtera,1027,PERUSAHAAN,0
sinar graha indonusa,1028,PERUSAHAAN,0
sitinjo permai,1029,PRODUK,6
kabupaten dairi,1030,WILAYAH,11
kasat reskrim akp,1031,ORANG,1
kabupaten nias,1032,WILAYAH,11
perumnas nias sogae'adu,1033,PERUSAHAAN,0
perusahaan taiwan,1034,PERUSAHAAN,0
bank dbs indonesia,1035,PERUSAHAAN,0
taiwan,1036,NEGARA,9
kawasan industri batang,1037,WILAYAH,11
pengusaha taiwan,1038,ORANG,1
kawasan industri di batang,1039,WILAYAH,11
kawasan industri bintan,1040,WILAYAH,11
bts,1041,PERUSAHAAN,0
batam timah sinergi,1042,PERUSAHAAN,0
program hilirisasi,1043,KONSEP,3
republik indonesia,1044,PEMERINTAHAN,7
griya bumoe meutuah,1045,PRODUK,6
griya bukit indah,1046,PRODUK,6
griya pondok kelapa,1047,PRODUK,6
kota langsa,1048,KOTA,5
daerah ini,1049,WILAYAH,11
badan pengawas obat,1050,BADAN_REGULATOR,4
bpom,1051,BADAN_REGULATOR,4
equilab internasional,1052,PERUSAHAAN,0
ronal simanjutak,1053,ORANG,1
ccs compleo,1054,PERUSAHAAN,0
satuan tugas pemberantasan aktivitas keuangan ilegal,1055,ORGANISASI,8
hudiyanto,1056,ORANG,1
comfort dg corporation,1057,PERUSAHAAN,0
sai technology group,1058,PERUSAHAAN,0
komunitas cerdas financial,1059,PERUSAHAAN,0
nitg teknologi indonesia,1060,PERUSAHAAN,0
world pay one (wpone),1061,PERUSAHAAN,0
xender rc investment,1062,PERUSAHAAN,0
bursa zuhyx,1063,PERUSAHAAN,0
kementerian komunikasi,1064,PEMERINTAHAN,7
saudara kandung,1065,ORANG,1
hubungan akrab,1066,KONSEP,3
nilai-nilai budaya,1067,KONSEP,3
hubungan saudara kandung,1068,KONSEP,3
gaya konflik,1069,KONSEP,3
dukungan,1070,KONSEP,3
orang tua,1071,ORANG,1
hubungan positif,1072,KONSEP,3
nick amman,1073,ORANG,1
reksadana,1074,PRODUK,6
manajer investasi (mi),1075,ORGANISASI,8
reksadana saham,1076,PRODUK,6
reksadana campuran,1077,PRODUK,6
gan kim yong,1078,ORANG,1
kadin indonesia,1079,ORGANISASI,8
pengelola kawasan industri,1080,ORGANISASI,8
dedy rochimat,1081,ORANG,1
budi santoso,1082,ORANG,1
proyek strategis ketenagalistrikan,1083,EVENT,10
presiden republik indonesia,1084,PEMERINTAHAN,7
pembangkit baru,1085,PRODUK,6
pembangkit listrik tenaga,1086,PRODUK,6
energi baru terbarukan (ebt),1087,KONSEP,3
iptu adriana yusuf,1088,ORANG,1
laporan polisi,1089,KONSEP,3
edy setiawan,1090,ORANG,1
blibli partner gathering,1091,EVENT,10
perusahaan as,1092,PERUSAHAAN,0
perjanjian paris,1093,KONSEP,3
owen hewlett,1094,ORANG,1
maskapai penerbangan as,1095,PERUSAHAAN,0
presiden amerika serikat,1096,PEMERINTAHAN,7
we mean business coalition,1097,ORGANISASI,8
badan pengawas perdagangan berjangka komoditi (bappebti),1098,BADAN_REGULATOR,4
jaringan ritel perhiasan,1099,ORGANISASI,8
exxonmobil,1100,PERUSAHAAN,0
kementerian koordinator,1101,PEMERINTAHAN,7
pusat industri petrochemical,1102,KONSEP,3
refinery development master plan,1103,KONSEP,3
kota balikpapan,1104,KOTA,5
proyek strategis nasional,1105,KONSEP,3
total realisasi investasi,1106,INDIKATOR_EKONOMI,2
nib,1107,KONSEP,3
kawasan industri kariangau,1108,KONSEP,3
dpmptsp,1109,ORGANISASI,8
lembaga-lembaga keuangan pemerintah,1110,BADAN_REGULATOR,4
manajemen aset,1111,BADAN_REGULATOR,4
investasi jangka panjang,1112,KONSEP,3
pabrik di batam,1113,PERUSAHAAN,0
airtag,1114,PRODUK,6
juru bicara kemenperin,1115,ORANG,1
direktorat jenderal kekayaan negara,1116,BADAN_REGULATOR,4
satgas perumahan,1117,ORGANISASI,8
bumn ptp perkebunan,1118,PERUSAHAAN,0
kereta api indonesia,1119,PERUSAHAAN,0
perumnas,1120,PERUSAHAAN,0
emas digital,1121,PRODUK,6
hari belanja online nasional,1122,EVENT,10
esther napitupulu,1123,ORANG,1
andreas andreyanto,1124,ORANG,1
lauw swan hie samuel,1125,ORANG,1
smi,1126,PERUSAHAAN,0
muhamad zainul arifin,1127,ORANG,1
barskrim polri,1128,ORGANISASI,8
casus investasi bodong,1129,KONSEP,3
brigjen helfi assegaf,1130,ORANG,1
aset properti,1131,PRODUK,6
susiwijono moegiarso,1132,ORANG,1
dewan nasional kek,1133,ORGANISASI,8
kek sei mangkei,1134,WILAYAH,11
100 pengusaha indonesia,1135,ORGANISASI,8
berita,1136,KONSEP,3
mandiri investment forum,1137,EVENT,10
eka fitria,1138,ORANG,1
mandiri sekuritas,1139,PERUSAHAAN,0
silva halim,1140,ORANG,1
mif 2025,1141,EVENT,10
kuwait foreign petroleum,1142,PERUSAHAAN,0
badan pengelola migas aceh,1143,ORGANISASI,8
duta besar indonesia,1144,ORANG,1
pemerintah qatar,1145,PEMERINTAHAN,7
kementerian sekretariat,1146,PEMERINTAHAN,7
turki,1147,NEGARA,9
koin emas,1148,PRODUK,6
emas batangan,1149,PRODUK,6
saham perusahaan tambang emas,1150,PRODUK,6
etf dan reksa dana emas,1151,PRODUK,6
kontrak berjangka,1152,PRODUK,6
jason,1153,ORANG,1
jason fernando,1154,ORANG,1
mahasiswa,1155,ORANG,1
psikologi investasi,1156,KONSEP,3
harga emas,1157,INDIKATOR_EKONOMI,2
trading economics,1158,PERUSAHAAN,0
lukman leong,1159,ORANG,1
bank sentral china,1160,ORGANISASI,8
bank sentral utama dunia,1161,ORGANISASI,8
gencatan senjata,1162,EVENT,10
lukman,1163,ORANG,1
ibrahim assuaibi,1164,ORANG,1
kementerian perumahan,1165,PEMERINTAHAN,7
permukiman (pkp),1166,PEMERINTAHAN,7
memoranum of understuding (mou),1167,KONSEP,3
shk,1168,PERUSAHAAN,0
sheikh abdulaziz bin,1169,ORANG,1
sindikats penipuan trading,1170,KONSEP,3
kepolisian sulawesi tengah,1171,PEMERINTAHAN,7
warga negara malaysia,1172,NEGARA,9
polda sulteng,1173,BADAN_REGULATOR,4
sid,1174,KONSEP,3
kode pembayaran,1175,KONSEP,3
vespa super edisi,1176,PRODUK,6
tjokropranolo,1177,ORANG,1
dan motor,1178,PERUSAHAAN,0
pemerintah provinsi jakarta,1179,PEMERINTAHAN,7
vespa klasik,1180,PRODUK,6
winona willy,1181,ORANG,1
antonious ns kosasih (ansk),1182,ORANG,1
ruptl pln (persero),1183,KONSEP,3
menteri keuangan,1184,ORANG,1
menteri pkp fahri,1185,ORANG,1
kementerian pkp,1186,PEMERINTAHAN,7
kementerian esdm,1187,PEMERINTAHAN,7
bapak presiden,1188,ORANG,1
raharja energi cepu tbk,1189,PERUSAHAAN,0
rukun raharja tbk,1190,PERUSAHAAN,0
saham ratu,1191,INSTRUMEN_FINANSIAL,12
happy hapsoro,1192,ORANG,1
william,1193,ORANG,1
rdn jago syariah,1194,PRODUK,6
stockbit,1195,PERUSAHAAN,0
universitas islam negeri sultan maulana hasanuddin banten,1196,KOTA,5
pondok pesantren di demak,1197,KOTA,5
sbn,1198,INSTRUMEN_FINANSIAL,12
produk syariah,1199,KONSEP,3
produk konvensional,1200,KONSEP,3
investasi sbn ritel,1201,INSTRUMEN_FINANSIAL,12
sbn ritel,1202,PRODUK,6
savings bond ritel,1203,PRODUK,6
surat berharga negara,1204,PRODUK,6
cash waqf linked sukuk ritel,1205,INSTRUMEN_FINANSIAL,12
obligasi ori,1206,INSTRUMEN_FINANSIAL,12
sukuk tabungan seri st014,1207,INSTRUMEN_FINANSIAL,12
sukuk tabungan seri st015,1208,INSTRUMEN_FINANSIAL,12
sbr seri sbr014,1209,INSTRUMEN_FINANSIAL,12
obligasi ori028,1210,INSTRUMEN_FINANSIAL,12
investasi swr,1211,INSTRUMEN_FINANSIAL,12
swr006,1212,PRODUK,6
swasta,1213,ORGANISASI,8
pengusaha swasta,1214,PERUSAHAAN,0
perusahaan rintisan teknologi iklim,1215,PERUSAHAAN,0
laporan pwc,1216,PERUSAHAAN,0
investasi teknologi iklim,1217,KONSEP,3
pendanaan iklim,1218,KONSEP,3
kawasan asia-pasifik,1219,WILAYAH,11
industri otomotif,1220,SEKTOR,13
belanja pemerintah,1221,KONSEP,3
industri hkt,1222,SEKTOR,13
industri farmasi,1223,SEKTOR,13
kebijakan tkdn,1224,KONSEP,3
kebijakan tingkat komponen,1225,KONSEP,3
industri alat kesehatan,1226,SEKTOR,13
penelitian csis,1227,ORGANISASI,8
tkdn,1228,KONSEP,3
produk hkt,1229,PRODUK,6
investasi apple 2017-2023,1230,KONSEP,3
penelitian tkdn csis,1231,ORGANISASI,8
jepang,1232,NEGARA,9
insentif,1233,KONSEP,3
hong kong,1234,NEGARA,9
ibu kota nusantara (ikn),1235,KONSEP,3
finlandia,1236,NEGARA,9
"duta besar finlandia untuk indonesia, timor leste, dan asean, pekka kaihilahti",1237,ORANG,1
160 perusahaan,1238,PERUSAHAAN,0
dendy apriandi,1239,ORANG,1
mega agung nusantara,1240,PERUSAHAAN,0
nelayan setempat,1241,ORANG,1
alu pelabuhan ini,1242,KONSEP,3
ahman kurniawan,1243,ORANG,1
insight investment management,1244,PERUSAHAAN,0
bintuni indah regency,1245,PRODUK,6
kabupaten teluk bintuni,1246,KOTA,5
papua barat,1247,WILAYAH,11
papua sukses pratama,1248,PERUSAHAAN,0
bintuni bless residence,1249,PRODUK,6
nauli bintuni jaya,1250,PERUSAHAAN,0
mirae asset sekuritas,1251,PERUSAHAAN,0
lima saham utama,1252,PRODUK,6
total prediksi dividen,1253,INDIKATOR_EKONOMI,2
alamtri resources indonesia tbk,1254,PERUSAHAAN,0
dividen spesial,1255,INSTRUMEN_FINANSIAL,12
susu,1256,PRODUK,6
200.000 sapi perah,1257,PRODUK,6
sapi perah,1258,PRODUK,6
chusnunia,1259,ORANG,1
rafizi ramli,1260,ORANG,1
anwar ibrahim,1261,ORANG,1
lawrence wong,1262,ORANG,1
bank tabungan negara tbk,1263,PERUSAHAAN,0
sektor perbankan,1264,SEKTOR,13
pihaknya,1265,ORGANISASI,8
nafan aji gusta,1266,ORANG,1
bank cimb niaga tbk,1267,PERUSAHAAN,0
program makan bergizi,1268,KONSEP,3
sdn lengkong gudang,1269,KOTA,5
bank dunia,1270,ORGANISASI,8
jpmorgan,1271,PERUSAHAAN,0
net-zero banking alliance,1272,KONSEP,3
wells fargo,1273,PERUSAHAAN,0
citi,1274,PERUSAHAAN,0
bank amerika,1275,PERUSAHAAN,0
goldman sachs,1276,PERUSAHAAN,0
balai besar pembibitan ternak unggul dan hijauan pakan ternak,1277,ORGANISASI,8
bbptuhpt baturraden,1278,ORGANISASI,8
suri,1279,PERUSAHAAN,0
banyumas terpilih sadewo,1280,ORANG,1
hong kong trade,1281,ORGANISASI,8
hktdc,1282,ORGANISASI,8
onecharge solution limited,1283,PERUSAHAAN,0
cyrus chow,1284,ORANG,1
pembangunan perumahan tbk,1285,PERUSAHAAN,0
ori seri ori027,1286,PRODUK,6
bursa efek indonesia (bei),1287,ORGANISASI,8
kupon,1288,INSTRUMEN_FINANSIAL,12
praktik ramah lingkungan,1289,KONSEP,3
investasi berdampak,1290,KONSEP,3
rizky wisnoentoro,1291,ORANG,1
esg,1292,KONSEP,3
sustainability practitioner,1293,KONSEP,3
pinjaman mikro,1294,INSTRUMEN_FINANSIAL,12
dana publik,1295,KONSEP,3
bank neo commerce,1296,PERUSAHAAN,0
perumahan taman haruru,1297,PRODUK,6
kabupaten maluku tengah,1298,WILAYAH,11
masohi indah permai,1299,PERUSAHAAN,0
villa mutiara masohi,1300,PRODUK,6
mutiara surya propertindo,1301,PERUSAHAAN,0
suli alam indah,1302,PRODUK,6
damai berkati lestari,1303,PERUSAHAAN,0
pemerintah jepang,1304,PEMERINTAHAN,7
pm jepang shigeru ishiba,1305,ORANG,1
pertahanan jepang nakatani,1306,ORANG,1
perdana menteri jepang,1307,ORANG,1
shigeru ishiba,1308,ORANG,1
pm ishiba,1309,ORANG,1
organisasi pangan pertanian,1310,ORGANISASI,8
gita syahrani,1311,ORANG,1
environmental performance index,1312,INDIKATOR_EKONOMI,2
hans sjaksono,1313,ORANG,1
republik indonesia (ri),1314,PEMERINTAHAN,7
sheikh abdul aziz,1315,ORANG,1
pp tbk,1316,PERUSAHAAN,0
pembangunan 1 juta rumah,1317,KONSEP,3
ikn,1318,KONSEP,3
kementerian sekretaris negara,1319,PEMERINTAHAN,7
investasi sektor swasta,1320,SEKTOR,13
anggaran pendapatan belanja,1321,INDIKATOR_EKONOMI,2
kpbu,1322,KONSEP,3
swedia,1323,NEGARA,9
pos indonesia,1324,PERUSAHAAN,0
sukuk ijarah ini,1325,PRODUK,6
nvidia corporation,1326,PERUSAHAAN,0
bambang brodjonegoro,1327,ORANG,1
paul chan,1328,ORANG,1
kemenko perekonomian,1329,BADAN_REGULATOR,4
bumi tibojong indah,1330,PRODUK,6
kabupaten bone,1331,KOTA,5
bumn/bumd pembangunan perumahan,1332,ORGANISASI,8
lona green land,1333,PRODUK,6
